antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
"frozenset({608, 318})",frozenset({296}),0.29778427075724373,0.5989200647388246,0.24980306220369813,0.8388725891010533,1.4006419862838733,0.07145408748356602,2.4892098310492825
"frozenset({318, 750})",frozenset({296}),0.16953837780546843,0.5989200647388246,0.14135120812386312,0.8337416575145729,1.392075014014013,0.039811271912896656,2.41238983419031
"frozenset({296, 750})",frozenset({318}),0.19255503516234837,0.6026583021813546,0.14135120812386312,0.7340821184171377,1.218073518211045,0.025306317556451213,1.4942270728598228
"frozenset({296, 858})",frozenset({318}),0.31388304043311993,0.6026583021813546,0.24087998968762084,0.7674195756331279,1.2733908632062494,0.0517157694566753,1.7084055930342574
"frozenset({858, 318})",frozenset({296}),0.29712542431143385,0.5989200647388246,0.24087998968762084,0.8107013738250181,1.353605299863424,0.06292561132346614,2.1187683363873395
"frozenset({296, 903})",frozenset({318}),0.11598561996018276,0.6026583021813546,0.08509145075122818,0.7336379352926649,1.2173364784608829,0.015191753948572598,1.491735312441071
"frozenset({318, 903})",frozenset({296}),0.10762113464816167,0.5989200647388246,0.08509145075122818,0.7906574394463668,1.320138505947625,0.02063499382048542,1.9159025006690857
"frozenset({296, 912})",frozenset({318}),0.17296151477391541,0.6026583021813546,0.12894770764405106,0.7455283206359722,1.2370663739925123,0.024711014807687906,1.5614377946169742
"frozenset({912, 318})",frozenset({296}),0.17036909723714175,0.5989200647388246,0.12894770764405106,0.7568726355611602,1.2637289683911577,0.026910236897287013,1.6496700656748557
"frozenset({296, 923})",frozenset({318}),0.14024835646457268,0.6026583021813546,0.1036967014709463,0.7393790849673202,1.226862854607822,0.019174865080281517,1.524596357774363
"frozenset({923, 318})",frozenset({296}),0.12889041664876322,0.5989200647388246,0.1036967014709463,0.8045338370930104,1.3433075371149057,0.026501644787454953,2.0519149160973953
"frozenset({296, 1073})",frozenset({318}),0.1456193872728054,0.6026583021813546,0.10999871095260602,0.7553850693419887,1.253421825614666,0.022239978254087953,1.6243558671982974
"frozenset({1073, 318})",frozenset({296}),0.14526131855225655,0.5989200647388246,0.10999871095260602,0.7572470913034904,1.2643541866203942,0.02299879264124151,1.652214745499123
"frozenset({296, 1090})",frozenset({318}),0.1390309228147066,0.6026583021813546,0.113421847921053,0.8158030287421447,1.3536742558582553,0.02963370802683496,2.157156521658606
"frozenset({1090, 318})",frozenset({296}),0.13457654793107893,0.5989200647388246,0.113421847921053,0.8428054491272882,1.4072085721402845,0.03282125312184367,2.5514875231645244
frozenset({1090}),"frozenset({296, 318})",0.17553960956186712,0.4273048883541729,0.113421847921053,0.646132506527415,1.512111197735389,0.03841291465548427,1.618388583890075
"frozenset({296, 1213})",frozenset({318}),0.25712198685171656,0.6026583021813546,0.20361219725289678,0.7918894830659537,1.3139941492545055,0.048655497203344694,1.9092821625375602
"frozenset({1213, 318})",frozenset({296}),0.23486443518240022,0.5989200647388246,0.20361219725289678,0.8669349920722039,1.4474969918569258,0.06294717452860615,3.014165342993929
frozenset({1213}),"frozenset({296, 318})",0.3066500522780332,0.4273048883541729,0.20361219725289678,0.6639887902849135,1.5538993547262312,0.07257913090043053,1.7043928746646033
"frozenset({296, 1246})",frozenset({318}),0.16107363325169366,0.6026583021813546,0.13093856973030263,0.8129112573359416,1.3488758959987193,0.03386620738865474,2.1238140369146787
"frozenset({318, 1246})",frozenset({296}),0.17506695885074264,0.5989200647388246,0.13093856973030263,0.7479342223676675,1.2488047510878175,0.026087455401786697,1.5911717133065064
"frozenset({296, 1252})",frozenset({318}),0.12801672897062405,0.6026583021813546,0.09440123748549821,0.7374132915641082,1.2236009839987279,0.017250892953251287,1.5131828270571157
"frozenset({1252, 318})",frozenset({296}),0.11313539294461393,0.5989200647388246,0.09440123748549821,0.8344094189137865,1.3931899564554635,0.026642180618857675,2.4221180494098036
"frozenset({296, 1259})",frozenset({318}),0.1648548389406895,0.6026583021813546,0.13333046878356894,0.8087749782797566,1.342012505846765,0.033979331441192334,2.0778750303919153
"frozenset({1259, 318})",frozenset({296}),0.17267505979747633,0.5989200647388246,0.13333046878356894,0.7721466489714665,1.2892315593203276,0.029911910790883997,1.7602547140548706
"frozenset({296, 1265})",frozenset({318}),0.24299975651327002,0.6026583021813546,0.19040662283905527,0.7835671342685371,1.3001847505167905,0.04396080214828538,1.8358658075139263
"frozenset({1265, 318})",frozenset({296}),0.24630831149114138,0.5989200647388246,0.19040662283905527,0.7730418096179567,1.2907261838941104,0.04288763297507028,1.7671974498299856
"frozenset({296, 1266})",frozenset({318}),0.12707142754837508,0.6026583021813546,0.10233604033286069,0.8053426510369703,1.3363171935439844,0.02575538955079594,2.041236562273899
"frozenset({1266, 318})",frozenset({296}),0.12129935977312765,0.5989200647388246,0.10233604033286069,0.8436651316566302,1.4086439598989444,0.029687419924761094,2.5655181055339096
frozenset({1266}),"frozenset({296, 318})",0.15962703562067632,0.4273048883541729,0.10233604033286069,0.6410946612830867,1.5003213835263065,0.03412662769866001,1.5956717548231862
"frozenset({1358, 318})",frozenset({296}),0.10193500336584597,0.5989200647388246,0.08226986923330326,0.8070816355205845,1.347561524545908,0.02121895041827848,2.0790137649335656
"frozenset({296, 1358})",frozenset({318}),0.10010169151663588,0.6026583021813546,0.08226986923330326,0.8218629274574331,1.3637295370903468,0.021942753778405773,2.230539057071897
frozenset({1358}),"frozenset({296, 318})",0.1330583365559518,0.4273048883541729,0.08226986923330326,0.6182992465016147,1.446974428219355,0.02541339158667031,1.5003772101493893
"frozenset({296, 1387})",frozenset({318}),0.15944083988599092,0.6026583021813546,0.12496598347154786,0.7837765001796623,1.3005321545272677,0.028877637607487364,1.8376434483245372
"frozenset({1387, 318})",frozenset({296}),0.156619258368066,0.5989200647388246,0.12496598347154786,0.797896662094193,1.3322256325510442,0.031163567110399068,1.9845290009416074
"frozenset({296, 1580})",frozenset({318}),0.20028931952620346,0.6026583021813546,0.15076125409988686,0.7527173913043479,1.2489953072576054,0.03005523284916624,1.6068323604094674
"frozenset({1580, 318})",frozenset({296}),0.20157836692017933,0.5989200647388246,0.15076125409988686,0.7479039363365071,1.24875418335275,0.03003192553410651,1.5909805549227123
"frozenset({296, 1584})",frozenset({318}),0.12261705266474741,0.6026583021813546,0.09852618914622094,0.8035276252774208,1.3333054939573696,0.024630004368802513,2.0223794738557803
"frozenset({1584, 318})",frozenset({296}),0.13020810954038298,0.5989200647388246,0.09852618914622094,0.7566824331756683,1.263411392813564,0.0205419397507748,1.6483805115096501
"frozenset({296, 1673})",frozenset({318}),0.10746358441112018,0.6026583021813546,0.08519170999298185,0.7927495668399307,1.3154212992180319,0.020427888665453475,1.917205632625914
"frozenset({1673, 318})",frozenset({296}),0.09494550194073247,0.5989200647388246,0.08519170999298185,0.8972695730879469,1.498145789253572,0.028326943823978164,3.9041980776010727
frozenset({1673}),"frozenset({296, 318})",0.12720033228777267,0.4273048883541729,0.08519170999298185,0.6697443981533612,1.5673689124713255,0.03083838620614146,1.7340965859279207
"frozenset({296, 1729})",frozenset({318}),0.1071771294346811,0.6026583021813546,0.08086623984875177,0.7545102231725244,1.2519701801859087,0.016275052990975564,1.6185671882291361
"frozenset({1729, 318})",frozenset({296}),0.08582191094114783,0.5989200647388246,0.08086623984875177,0.942256341789052,1.573258932642286,0.02946577539186987,6.94586986151723
frozenset({1729}),"frozenset({296, 318})",0.11717440811240493,0.4273048883541729,0.08086623984875177,0.6901356802346902,1.615089597717565,0.03079704247231429,1.8482125082345215
"frozenset({296, 1732})",frozenset({318}),0.20485827640040677,0.6026583021813546,0.1560606711640098,0.76179822414878,1.2640632700012755,0.03260113012074198,1.6680887302319003
"frozenset({1732, 318})",frozenset({296}),0.17553960956186712,0.5989200647388246,0.1560606711640098,0.8890339425587467,1.4843949884137444,0.05092647684098833,3.6144380048242373
frozenset({1732}),"frozenset({296, 318})",0.2447471318695484,0.4273048883541729,0.1560606711640098,0.6376404494382022,1.492237666398265,0.05147902530548837,1.5804609282629025
"frozenset({296, 1923})",frozenset({318}),0.15256592045145304,0.6026583021813546,0.11962359816095905,0.7840781073976718,1.3010326159278953,0.02767847957095075,1.8402103326800916
"frozenset({1923, 318})",frozenset({296}),0.14742405362437158,0.5989200647388246,0.11962359816095905,0.811425240454678,1.354813919631365,0.03132837442019047,2.1269014804962803
"frozenset({296, 1954})",frozenset({318}),0.11274867872642118,0.6026583021813546,0.09169423795814893,0.8132621951219512,1.349458212354006,0.023745310663692926,2.127805336890052
"frozenset({1954, 318})",frozenset({296}),0.11499735029146795,0.5989200647388246,0.09169423795814893,0.79735957155312,1.3313288675690473,0.02282001747678966,1.979269084334344
"frozenset({296, 1961})",frozenset({318}),0.18917486644036724,0.6026583021813546,0.15639009438691473,0.8266959418534221,1.3717490306881213,0.04238229056257849,2.2927431825201685
"frozenset({1961, 318})",frozenset({296}),0.2032970967788138,0.5989200647388246,0.15639009438691473,0.7692687050866562,1.2844263372978109,0.03463138402293246,1.738298809495304
"frozenset({1968, 296})",frozenset({318}),0.15047479912344777,0.6026583021813546,0.11810538678583193,0.7848848277174948,1.3023712191080108,0.027420499825014516,1.8471114501250836
"frozenset({1968, 318})",frozenset({296}),0.15259456594909696,0.5989200647388246,0.11810538678583193,0.773981603153745,1.292295330748788,0.026713439468805944,1.7745455275218274
"frozenset({296, 2028})",frozenset({318}),0.27379366648047093,0.6026583021813546,0.22161589252209285,0.8094266582967148,1.343093848316618,0.05661186633296417,2.0849804818833997
"frozenset({2028, 318})",frozenset({296}),0.28533780203096576,0.5989200647388246,0.22161589252209285,0.7766790482883246,1.2967991790807953,0.0507213576572729,1.7959798764381072
"frozenset({296, 2115})",frozenset({318}),0.14696572566206906,0.6026583021813546,0.11469657256620691,0.7804307572361369,1.2949805128566638,0.02612645785985364,1.809641882519805
"frozenset({2115, 318})",frozenset({296}),0.1487560692648133,0.5989200647388246,0.11469657256620691,0.7710379356826498,1.287380371901352,0.02560357793183185,1.7517309535839227
"frozenset({296, 2268})",frozenset({318}),0.10872398630745213,0.6026583021813546,0.09259657113393202,0.8516664471084178,1.4131829662443287,0.02707315813949407,2.6787041102498534
"frozenset({2268, 318})",frozenset({296}),0.1241782322863404,0.5989200647388246,0.09259657113393202,0.745674740484429,1.2450321576880226,0.018223736213844224,1.5770353917072064
"frozenset({296, 2291})",frozenset({318}),0.16241997164095734,0.6026583021813546,0.1240206820492989,0.7635802469135803,1.2670202072215049,0.026136937699815788,1.6806620116611113
"frozenset({2291, 318})",frozenset({296}),0.1540698090777582,0.5989200647388246,0.1240206820492989,0.8049642093520499,1.3440261175806099,0.03174518202214961,2.056442737657038
"frozenset({296, 2324})",frozenset({318}),0.14282645125252438,0.6026583021813546,0.11495438204500208,0.8048535900521461,1.3355056872840456,0.028878835426567717,2.036120971555772
"frozenset({2324, 318})",frozenset({296}),0.15150603703862844,0.5989200647388246,0.11495438204500208,0.758744564189828,1.2668544750136217,0.024214376533503973,1.662470045138211
"frozenset({296, 2355})",frozenset({318}),0.10525788109253928,0.6026583021813546,0.08182586401982268,0.7773846781875084,1.2899261080013702,0.018391328109386054,1.7848802795044156
"frozenset({2355, 318})",frozenset({296}),0.11270571047995531,0.5989200647388246,0.08182586401982268,0.7260134705807599,1.2122042878916701,0.01432415260273262,1.4638673518414604
"frozenset({296, 2502})",frozenset({318}),0.1665019550552142,0.6026583021813546,0.1327145905842249,0.7970752688172043,1.3225990016766496,0.032370805040773304,1.95807428450265
"frozenset({318, 2502})",frozenset({296}),0.16260616737564274,0.5989200647388246,0.1327145905842249,0.8161719369329692,1.3627393453396541,0.0353264942926728,2.181821037383863
frozenset({2502}),"frozenset({296, 318})",0.22079949583924147,0.4273048883541729,0.1327145905842249,0.6010638297872339,1.4066392549411708,0.038365886665980176,1.4355557465255395
"frozenset({296, 2762})",frozenset({318}),0.28447843710164855,0.6026583021813546,0.22448044228648362,0.7890947538012284,1.3093568128822863,0.05303715037559881,1.8839820487166223
"frozenset({2762, 318})",frozenset({296}),0.2945616522723041,0.5989200647388246,0.22448044228648362,0.7620830496936692,1.2724286504343385,0.0480615584379801,1.6857980683795903
"frozenset({296, 2791})",frozenset({318}),0.13148283418553688,0.6026583021813546,0.10179177587762643,0.7741830065359477,1.2846135259959914,0.0225525542613782,1.7595739440304703
"frozenset({318, 2791})",frozenset({296}),0.12867557541643393,0.5989200647388246,0.10179177587762643,0.7910730186999109,1.320832386947797,0.02472539191891031,1.9197134461302068
"frozenset({296, 318})",frozenset({2959}),0.4273048883541729,0.4238817513857259,0.2568928228705653,0.601193269424147,1.4183042026668193,0.0757660784193164,1.4446051293627713
"frozenset({296, 2959})",frozenset({318}),0.33274610063163323,0.6026583021813546,0.2568928228705653,0.7720385674931128,1.281055225985732,0.056360622806439054,1.743021586805658
"frozenset({318, 2959})",frozenset({296}),0.3094143428006703,0.5989200647388246,0.2568928228705653,0.8302550571679859,1.3862535354029943,0.07157836464926695,2.362838789595628
frozenset({2959}),"frozenset({296, 318})",0.4238817513857259,0.4273048883541729,0.2568928228705653,0.6060483189727994,1.4183042026668193,0.0757660784193164,1.4537191722410372
"frozenset({296, 3052})",frozenset({318}),0.11375127114395794,0.6026583021813546,0.08882968819375815,0.7809116091664569,1.2957783977087922,0.020276540255169534,1.81361365751476
"frozenset({3052, 318})",frozenset({296}),0.10650396024004927,0.5989200647388246,0.08882968819375815,0.8340505648197957,1.3925907878599895,0.025042329431846644,2.416880387846111
"frozenset({296, 3114})",frozenset({318}),0.1417952133373437,0.6026583021813546,0.11184634555063808,0.7887878787878787,1.3088476105494904,0.02639228302331155,1.8812447672905728
"frozenset({3114, 318})",frozenset({296}),0.15331070339019465,0.5989200647388246,0.11184634555063808,0.7295403587443946,1.2180930339385616,0.02002548915102796,1.482956693276553
"frozenset({296, 3527})",frozenset({318}),0.10607427777539065,0.6026583021813546,0.08453286354717197,0.7969214150688632,1.322343709834184,0.02060631939794165,1.956590833806442
"frozenset({318, 3527})",frozenset({296}),0.10275140004869734,0.5989200647388246,0.08453286354717197,0.8226930582659604,1.3736274783592666,0.02299298837800129,2.2620656097198677
"frozenset({296, 4011})",frozenset({318}),0.18994829487675274,0.6026583021813546,0.1537547086036752,0.8094555873925501,1.343141850801161,0.039280791711008095,2.085297030657251
"frozenset({4011, 318})",frozenset({296}),0.1741073346796717,0.5989200647388246,0.1537547086036752,0.8831029944060547,1.4744922509670062,0.04947833244582202,3.431053971171604
frozenset({4011}),"frozenset({296, 318})",0.2228762944184248,0.4273048883541729,0.1537547086036752,0.6898656898656897,1.6144577529239323,0.05851857850041843,1.8466035292831977
"frozenset({296, 4226})",frozenset({318}),0.2710723442042997,0.6026583021813546,0.21402483564645727,0.7895487688893585,1.3101101669578659,0.05066083691997425,1.8880464406014767
"frozenset({4226, 318})",frozenset({296}),0.2586831664733096,0.5989200647388246,0.21402483564645727,0.827362825978628,1.3814244582696056,0.05909429683541856,2.323253595494576
frozenset({4226}),"frozenset({296, 318})",0.34391784471275727,0.4273048883541729,0.21402483564645727,0.6223138430784608,1.4563695853688765,0.06706705940846475,1.5163253964979162
"frozenset({296, 4993})",frozenset({318}),0.2774173219324253,0.6026583021813546,0.21614460247210646,0.779131602044504,1.2928248050751059,0.048956750240612745,1.798997509361697
"frozenset({4993, 318})",frozenset({296}),0.2803964536873917,0.5989200647388246,0.21614460247210646,0.7708535526383,1.287072512714116,0.04820954027711699,1.750321420554621
"frozenset({296, 4995})",frozenset({318}),0.18410461335739556,0.6026583021813546,0.15222217447972614,0.8268243348374046,1.3719620751007142,0.04127000077000338,2.294443029542167
"frozenset({4995, 318})",frozenset({296}),0.20057577450264255,0.5989200647388246,0.15222217447972614,0.758926021136818,1.2671574485783312,0.032093318629563564,1.6637213902243773
"frozenset({6016, 296})",frozenset({318}),0.13383176499233734,0.6026583021813546,0.10913934602328879,0.8154965753424657,1.3531657531153745,0.02848452175507271,2.1535735640472278
"frozenset({6016, 318})",frozenset({296}),0.12360532233346223,0.5989200647388246,0.10913934602328879,0.8829663962920047,1.4742641769349407,0.035109638369268295,3.427049347825688
frozenset({6016}),"frozenset({296, 318})",0.15644738538220254,0.4273048883541729,0.10913934602328879,0.6976105465531448,1.6325826489841797,0.042288613479244466,1.893899093099416
"frozenset({8368, 296})",frozenset({318}),0.10465632564201721,0.6026583021813546,0.08294303842793509,0.7925277131517723,1.315053174050992,0.019871034903978027,1.9151555316364393
"frozenset({8368, 318})",frozenset({296}),0.11433850384565807,0.5989200647388246,0.08294303842793509,0.7254165100839283,1.211207559727133,0.014463414302553212,1.4606848189735229
"frozenset({296, 8665})",frozenset({318}),0.12194388347011559,0.6026583021813546,0.10153396639883126,0.8326286116983791,1.381593199138939,0.02804347262533044,2.3740120808617164
"frozenset({8665, 318})",frozenset({296}),0.13249974935189562,0.5989200647388246,0.10153396639883126,0.766295535617771,1.2794621197937908,0.0221772079391159,1.7161843113326234
"frozenset({296, 8874})",frozenset({318}),0.128962030392873,0.6026583021813546,0.10196364886348988,0.7906486006219459,1.3119351343209744,0.024243610581060795,1.8979653300578694
"frozenset({8874, 318})",frozenset({296}),0.1206978043226056,0.5989200647388246,0.10196364886348988,0.8447846208615165,1.4105131395621346,0.029675312084760944,2.5840218764877094
frozenset({8874}),"frozenset({296, 318})",0.16111660149815954,0.4273048883541729,0.10196364886348988,0.6328562538892345,1.481041455731463,0.033117737448315046,1.5598661769743116
"frozenset({296, 8961})",frozenset({318}),0.1636803735372893,0.6026583021813546,0.13158309342729058,0.8039026951347568,1.3339278530221637,0.032939757410897885,2.026247622789594
"frozenset({8961, 318})",frozenset({296}),0.17276099629040806,0.5989200647388246,0.13158309342729058,0.7616481512187034,1.2717025126731074,0.028113066344695542,1.6827221492592344
"frozenset({296, 30707})",frozenset({318}),0.10087511995302138,0.6026583021813546,0.08711095833512368,0.8635524634388755,1.4329056122071167,0.026317729811895327,2.9120474274055352
"frozenset({30707, 318})",frozenset({296}),0.10646099199358341,0.5989200647388246,0.08711095833512368,0.8182429705367954,1.366197291943479,0.02334933411816721,2.206681834786319
frozenset({30707}),"frozenset({296, 318})",0.12745814176656783,0.4273048883541729,0.08711095833512368,0.6834475783795932,1.5994377714984522,0.03264747129773007,1.8091635777551351
"frozenset({296, 44191})",frozenset({318}),0.1468224981738495,0.6026583021813546,0.11776164081410505,0.8020680909179593,1.3308836666064834,0.029277843342627854,2.007466606377001
"frozenset({318, 44191})",frozenset({296}),0.1450608000687492,0.5989200647388246,0.11776164081410505,0.8118088467614535,1.3554544163008877,0.030881817045864082,2.1312369277676737
frozenset({44191}),"frozenset({296, 318})",0.19188186596771653,0.4273048883541729,0.11776164081410505,0.6137194894379339,1.4362566545909736,0.03576958149957957,1.4825886783998348
"frozenset({296, 46578})",frozenset({318}),0.12062619057849583,0.6026583021813546,0.09604835360002292,0.7962479221087628,1.321226172819158,0.023351978387382108,1.9501234143523498
"frozenset({46578, 318})",frozenset({296}),0.1166874346524585,0.5989200647388246,0.09604835360002292,0.8231250767153554,1.3743488074227426,0.026161907683765112,2.2675907235064514
frozenset({46578}),"frozenset({296, 318})",0.15535885647173406,0.4273048883541729,0.09604835360002292,0.6182354568083341,1.446825144429211,0.029662754780536635,1.5001265095441407
"frozenset({296, 48780})",frozenset({318}),0.12920551712284623,0.6026583021813546,0.10858075881923258,0.840372464250083,1.3944426903409595,0.030713981237514135,2.4891801777930542
"frozenset({48780, 318})",frozenset({296}),0.1355504948509718,0.5989200647388246,0.10858075881923258,0.80103550295858,1.337466466928092,0.02739684766770885,2.0158367006435287
frozenset({48780}),"frozenset({296, 318})",0.17031180624185394,0.4273048883541729,0.10858075881923258,0.6375409973929863,1.4920049238111186,0.03580569146765966,1.5800272790210046
"frozenset({296, 68954})",frozenset({318}),0.1010899611853507,0.6026583021813546,0.0820693507497959,0.8118447152167753,1.347106166592676,0.02114664637425341,2.1117753789186735
"frozenset({68954, 318})",frozenset({296}),0.10813675360575202,0.5989200647388246,0.0820693507497959,0.7589403973509934,1.2671814521391096,0.01730407927959257,1.6638206105614692
"frozenset({296, 364})",frozenset({527}),0.20415646170813104,0.4823185665792979,0.12655580859078475,0.6198961694962817,1.2852421873217785,0.02808735662181766,1.3619474256143753
"frozenset({364, 527})",frozenset({296}),0.1802088256778241,0.5989200647388246,0.12655580859078475,0.7022730885391829,1.1725656391983263,0.01862512704931478,1.3471403484933548
"frozenset({364, 541})",frozenset({296}),0.10618885976596629,0.5989200647388246,0.08532061473237944,0.803479902886431,1.341547812790026,0.021721975966804932,2.040910528501272
"frozenset({364, 588})",frozenset({296}),0.20033228777266934,0.5989200647388246,0.12241653418124006,0.6110674197469078,1.0202820972668203,0.0024335074191560863,1.0312325467827315
"frozenset({296, 588})",frozenset({364}),0.18277259771695384,0.32773313854394936,0.12241653418124006,0.6697750959956116,2.0436599697280657,0.0625158970916321,2.035784864508937
"frozenset({364, 590})",frozenset({296}),0.12744381901774587,0.5989200647388246,0.08514874174651599,0.6681276691391325,1.1155539920514896,0.008820081409844582,1.2085368316809817
"frozenset({592, 364})",frozenset({296}),0.11771867256763918,0.5989200647388246,0.08595081568054541,0.7301374863122034,1.219090041056814,0.015446740685366459,1.4862380468492338
"frozenset({296, 595})",frozenset({364}),0.14000486973459947,0.32773313854394936,0.09964336355433334,0.7117135549872122,2.17162523798847,0.053759128184776274,2.3319405857817226
"frozenset({608, 364})",frozenset({296}),0.12755840100832153,0.5989200647388246,0.10700525644881766,0.8388726701100381,1.4006421215422984,0.030607970658932768,2.489211082533816
"frozenset({858, 364})",frozenset({296}),0.13878743608473337,0.5989200647388246,0.11017058393846947,0.7938080495356038,1.3253989910686417,0.027048003733665477,1.9451774638041996
"frozenset({364, 1213})",frozenset({296}),0.09955742706140162,0.5989200647388246,0.08692476260043827,0.8731117824773413,1.457810205203403,0.0272978219395928,3.1608918707487854
"frozenset({1265, 364})",frozenset({296}),0.13466248442401066,0.5989200647388246,0.09831134791389164,0.7300574345883855,1.2189563809433348,0.01765928402477221,1.4857973015467183
"frozenset({364, 1580})",frozenset({296}),0.13967544651169453,0.5989200647388246,0.09566163938183016,0.6848851517637408,1.1435334898362497,0.012007211914621826,1.2728055739235216
"frozenset({1961, 364})",frozenset({296}),0.11091536687721107,0.5989200647388246,0.08305762041851072,0.7488378099173555,1.2503134458250393,0.016628181707880982,1.596896153554007
"frozenset({364, 2028})",frozenset({296}),0.1450894455663931,0.5989200647388246,0.10806513986164225,0.744817374136229,1.243600637191921,0.02116815973009792,1.5717368449499827
"frozenset({2762, 364})",frozenset({296}),0.16282100860797205,0.5989200647388246,0.11678769389421217,0.7172765657987332,1.1976165235197473,0.01927092487788483,1.4186299639231612
"frozenset({296, 364})",frozenset({2959}),0.20415646170813104,0.4238817513857259,0.12477978773686246,0.6111968570225901,1.4419041513924724,0.03824158919130699,1.4817736405174777
"frozenset({364, 2959})",frozenset({296}),0.15667654936335382,0.5989200647388246,0.12477978773686246,0.7964164914526008,1.3297542332296044,0.030943058649106944,1.9701003196326892
"frozenset({4226, 364})",frozenset({296}),0.12755840100832153,0.5989200647388246,0.10249359056990218,0.8035032562317538,1.3415868052143873,0.026096304780017288,2.041153087677729
"frozenset({4993, 364})",frozenset({296}),0.1677480342027242,0.5989200647388246,0.11819132327876367,0.7045765027322405,1.1764115851411494,0.017723659774257522,1.3576439889534355
"frozenset({4995, 364})",frozenset({296}),0.11400908062275313,0.5989200647388246,0.08219825548919349,0.7209798994974874,1.2037998757177892,0.013915929541800307,1.4374589305173147
"frozenset({8961, 364})",frozenset({296}),0.11906501095690285,0.5989200647388246,0.08239877397270085,0.6920485985805366,1.1554940956642072,0.01108834990226372,1.3024130866508403
"frozenset({380, 527})",frozenset({296}),0.13477706641458628,0.5989200647388246,0.09852618914622094,0.7310308182784272,1.2205816123345492,0.017805499803888056,1.4911743148193046
"frozenset({592, 380})",frozenset({296}),0.11085807588192326,0.5989200647388246,0.08112404932754694,0.7317829457364341,1.221837418413337,0.014728923343523923,1.4953558279968675
"frozenset({608, 380})",frozenset({296}),0.10820836734986179,0.5989200647388246,0.0908348730288317,0.8394440767703507,1.4015961831841668,0.02602671065036996,2.498070000740461
"frozenset({858, 380})",frozenset({296}),0.10409773843796101,0.5989200647388246,0.08363053037138887,0.8033847000550357,1.3413888552980329,0.02128430612696003,2.0399223019441717
"frozenset({1265, 380})",frozenset({296}),0.11290622896346267,0.5989200647388246,0.08261361520503015,0.7317011290117975,1.2217008113275944,0.014991809244816523,1.494899824900163
"frozenset({380, 1580})",frozenset({296}),0.11754679958177573,0.5989200647388246,0.08102379008579326,0.689289630802973,1.1508875247042465,0.01062265327043449,1.2908482465444964
"frozenset({380, 2028})",frozenset({296}),0.11693092138243172,0.5989200647388246,0.08713960383276759,0.7452229299363058,1.2442777823135387,0.017107328828431162,1.5742387459001137
"frozenset({2762, 380})",frozenset({296}),0.11809106403700999,0.5989200647388246,0.08881536544493619,0.7520921770770164,1.2557471712105464,0.01808825772681348,1.6178591322056706
"frozenset({380, 2959})",frozenset({296}),0.10265114080694367,0.5989200647388246,0.08688179435397242,0.8463792381749686,1.4131756272751612,0.025401966456363514,2.6108445922042183
"frozenset({296, 508})",frozenset({527}),0.12636961285609935,0.4823185665792979,0.09445852848078604,0.7474781820242548,1.5497603323163012,0.03350811794885138,2.0500463586493956
"frozenset({508, 527})",frozenset({296}),0.12884744840229737,0.5989200647388246,0.09445852848078604,0.7331036016007114,1.2240424803941092,0.01728920634224973,1.5027551426945163
"frozenset({296, 541})",frozenset({527}),0.25134991907646914,0.4823185665792979,0.15197868774975293,0.604649837597584,1.2536316855597835,0.03074795507096781,1.3094251189247479
"frozenset({541, 527})",frozenset({296}),0.1867972901359229,0.5989200647388246,0.15197868774975293,0.8136022082502683,1.3584487415779962,0.04010204264850899,2.1517418822197643
"frozenset({296, 588})",frozenset({527}),0.18277259771695384,0.4823185665792979,0.1101276156920036,0.6025389859728861,1.2492552178661005,0.02197299835118778,1.3024709723741283
"frozenset({588, 527})",frozenset({296}),0.15800856500379554,0.5989200647388246,0.1101276156920036,0.6969724437998549,1.1637153016467876,0.015493115710641603,1.3235757839668818
"frozenset({296, 590})",frozenset({527}),0.18984803563499908,0.4823185665792979,0.13245678110542974,0.6976989815164089,1.4465521957088092,0.04088954869006152,1.712470027449814
"frozenset({590, 527})",frozenset({296}),0.18533636975608359,0.5989200647388246,0.13245678110542974,0.7146831530139103,1.193286375078396,0.021455110532657418,1.4057352010508146
"frozenset({592, 527})",frozenset({296}),0.1358942408226987,0.5989200647388246,0.10724874317879088,0.7892074198988196,1.3177174490605434,0.02585895566762675,1.9027232128790161
"frozenset({296, 595})",frozenset({527}),0.14000486973459947,0.4823185665792979,0.0890302066772655,0.6359079283887468,1.3184396630192698,0.02150325859275215,1.4218420937587417
"frozenset({595, 527})",frozenset({296}),0.13363124650883,0.5989200647388246,0.0890302066772655,0.6662379421221863,1.1123987679603244,0.00899577186706721,1.2016942183644073
"frozenset({608, 296})",frozenset({527}),0.330640656554806,0.4823185665792979,0.2068061702401925,0.6254710851202079,1.296800762940098,0.04733204271784053,1.3822202047787306
"frozenset({608, 527})",frozenset({296}),0.24957389822254686,0.5989200647388246,0.2068061702401925,0.8286370157819225,1.3835519371742406,0.05733135495962388,2.340528423283985
"frozenset({296, 527})",frozenset({608}),0.3359830418653948,0.42146120683481575,0.2068061702401925,0.6155256202574815,1.460456170759094,0.06520235193957077,1.504752523569009
"frozenset({296, 750})",frozenset({527}),0.19255503516234837,0.4823185665792979,0.1196092754121371,0.6211692948527224,1.2878817816576758,0.02673640686500693,1.3665244828014764
"frozenset({750, 527})",frozenset({296}),0.14812586831664734,0.5989200647388246,0.1196092754121371,0.8074840456391413,1.3482334174114983,0.03089372077043606,2.0833594628182195
