support,itemsets,length
0.17135736690585657,"frozenset({2762, 1213})",2
0.0932840630773858,"frozenset({1213, 2791})",2
0.19298471762700697,"frozenset({1213, 2959})",2
0.08817084174794827,"frozenset({3114, 1213})",2
0.1170311806241854,"frozenset({4011, 1213})",2
0.1627064266173964,"frozenset({4226, 1213})",2
0.15454245978888267,"frozenset({4993, 1213})",2
0.10936851000444005,"frozenset({4995, 1213})",2
0.09126455549349032,"frozenset({6016, 1213})",2
0.09268250762686375,"frozenset({8961, 1213})",2
0.08106675833225913,"frozenset({1213, 44191})",2
0.10461335739555136,"frozenset({1259, 1246})",2
0.12353370858935246,"frozenset({1265, 1246})",2
0.08120998582047867,"frozenset({1387, 1246})",2
0.09809650668156232,"frozenset({1580, 1246})",2
0.08318652515790831,"frozenset({1732, 1246})",2
0.12313267162233776,"frozenset({1961, 1246})",2
0.09779572895630129,"frozenset({1968, 1246})",2
0.12329022185937925,"frozenset({2028, 1246})",2
0.08330110714848393,"frozenset({2115, 1246})",2
0.09013305833655595,"frozenset({2291, 1246})",2
0.08385969435254013,"frozenset({2324, 1246})",2
0.1379996848995259,"frozenset({2762, 1246})",2
0.13490597115398387,"frozenset({1246, 2959})",2
0.11632936593190965,"frozenset({4226, 1246})",2
0.1315401251808247,"frozenset({4993, 1246})",2
0.10749222990876409,"frozenset({4995, 1246})",2
0.08219825548919349,"frozenset({8961, 1246})",2
0.08025036164940776,"frozenset({1250, 2028})",2
0.08914478866784113,"frozenset({1265, 1252})",2
0.08845729672438735,"frozenset({1252, 2028})",2
0.08827110098970195,"frozenset({2762, 1252})",2
0.08516306449533795,"frozenset({1252, 2959})",2
0.08600810667583322,"frozenset({4226, 1252})",2
0.12966384508514875,"frozenset({1265, 1259})",2
0.09990117303312852,"frozenset({1387, 1259})",2
0.09583351236769361,"frozenset({1259, 1580})",2
0.08605107492229909,"frozenset({1259, 1732})",2
0.08307194316733267,"frozenset({1259, 1923})",2
0.1120898322806113,"frozenset({1961, 1259})",2
0.10726306592761282,"frozenset({1968, 1259})",2
0.1291768716252023,"frozenset({1259, 2028})",2
0.08189747776393246,"frozenset({2115, 1259})",2
0.08612268866640886,"frozenset({2291, 1259})",2
0.08219825548919349,"frozenset({1259, 2502})",2
0.13893066357295292,"frozenset({2762, 1259})",2
0.0838740171013621,"frozenset({1259, 2791})",2
0.12213007920480098,"frozenset({1259, 2959})",2
0.0800784886635443,"frozenset({3114, 1259})",2
0.10716280668585915,"frozenset({4226, 1259})",2
0.11251951474526992,"frozenset({4993, 1259})",2
0.0932840630773858,"frozenset({1265, 1266})",2
0.09218121141809536,"frozenset({1265, 1278})",2
0.12573941190793336,"frozenset({1265, 1387})",2
0.16565691287471893,"frozenset({1265, 1580})",2
0.10345321474097309,"frozenset({1584, 1265})",2
0.08271387444678382,"frozenset({1641, 1265})",2
0.13593720906916457,"frozenset({1265, 1732})",2
0.12241653418124006,"frozenset({1265, 1923})",2
0.09004712184362423,"frozenset({1265, 1954})",2
0.1452756413010785,"frozenset({1265, 1961})",2
0.12394906830518913,"frozenset({1968, 1265})",2
0.18532204700726163,"frozenset({1265, 2028})",2
0.11695956688007562,"frozenset({1265, 2115})",2
0.08848594222203125,"frozenset({1265, 2268})",2
0.12286053939472064,"frozenset({1265, 2291})",2
0.10184906687291424,"frozenset({1265, 2324})",2
0.09569028487947406,"frozenset({1265, 2355})",2
0.12711439579484093,"frozenset({1265, 2502})",2
0.203540583508787,"frozenset({1265, 2762})",2
0.11690227588478781,"frozenset({1265, 2791})",2
0.19699508729715406,"frozenset({1265, 2959})",2
0.08562139245764047,"frozenset({1265, 3052})",2
0.12419255503516236,"frozenset({1265, 3114})",2
0.08062275311877856,"frozenset({1265, 3527})",2
0.11042839341726464,"frozenset({1265, 4011})",2
0.17009696500952462,"frozenset({1265, 4226})",2
0.1849639782867128,"frozenset({1265, 4993})",2
0.12774459674300692,"frozenset({1265, 4995})",2
0.08065139861642247,"frozenset({8368, 1265})",2
0.0877268365344677,"frozenset({1265, 8665})",2
0.0882854237385239,"frozenset({1265, 8874})",2
0.12224466119537662,"frozenset({1265, 8961})",2
0.09176585170225869,"frozenset({1265, 44191})",2
0.08112404932754694,"frozenset({1265, 46578})",2
0.08282845643735946,"frozenset({1265, 48780})",2
0.09980091379137485,"frozenset({1266, 2028})",2
0.09485956544780075,"frozenset({2762, 1266})",2
0.08888697918904596,"frozenset({1266, 2959})",2
0.08186883226628855,"frozenset({4226, 1266})",2
0.08232716022859107,"frozenset({4993, 1266})",2
0.08375943511078646,"frozenset({2762, 1278})",2
0.08186883226628855,"frozenset({2762, 1358})",2
0.1038256062103439,"frozenset({1387, 1580})",2
0.08417479482662313,"frozenset({1387, 1732})",2
0.08861484696142884,"frozenset({1954, 1387})",2
0.09995846402841634,"frozenset({1961, 1387})",2
0.08189747776393246,"frozenset({1968, 1387})",2
0.0811383720763689,"frozenset({1387, 1997})",2
0.1366390237614403,"frozenset({1387, 2028})",2
0.09199501568340997,"frozenset({2115, 1387})",2
0.1331013048024177,"frozenset({2762, 1387})",2
0.08513441899769404,"frozenset({1387, 2791})",2
0.11820564602758561,"frozenset({1387, 2959})",2
0.08247038771681062,"frozenset({3114, 1387})",2
0.1027370772998754,"frozenset({4226, 1387})",2
0.1150689640355777,"frozenset({4993, 1387})",2
0.0864234663916699,"frozenset({1580, 1573})",2
0.08787006402268724,"frozenset({2028, 1573})",2
0.08924504790959481,"frozenset({2762, 1573})",2
0.08277116544207164,"frozenset({1573, 2959})",2
0.10259384981165585,"frozenset({1584, 1580})",2
0.10210687635170942,"frozenset({1732, 1580})",2
0.10760681189933972,"frozenset({1923, 1580})",2
0.123676936077572,"frozenset({1961, 1580})",2
0.10086079720419942,"frozenset({1968, 1580})",2
0.17502399060427679,"frozenset({1580, 2028})",2
0.12231627493948638,"frozenset({2115, 1580})",2
0.10166287113822885,"frozenset({2291, 1580})",2
0.09997278677723828,"frozenset({2355, 1580})",2
0.1024219768257924,"frozenset({1580, 2502})",2
0.08115269482519086,"frozenset({2617, 1580})",2
0.18832982425987196,"frozenset({2762, 1580})",2
0.09137913748406594,"frozenset({1580, 2791})",2
0.1718729858634469,"frozenset({1580, 2959})",2
0.08196909150804223,"frozenset({3052, 1580})",2
0.12033973560205674,"frozenset({3114, 1580})",2
0.08487660951889887,"frozenset({1580, 3527})",2
0.097265787249889,"frozenset({4011, 1580})",2
0.13771322992308685,"frozenset({4226, 1580})",2
0.1817270370529512,"frozenset({4993, 1580})",2
0.11801945029290022,"frozenset({4995, 1580})",2
0.08711095833512368,"frozenset({8368, 1580})",2
0.08882968819375815,"frozenset({8665, 1580})",2
0.11973818015153469,"frozenset({8961, 1580})",2
0.0906773227917902,"frozenset({1580, 44191})",2
0.08221257823801544,"frozenset({1584, 1961})",2
0.10779300763402512,"frozenset({1584, 2028})",2
0.11564187398845586,"frozenset({1584, 2762})",2
0.10346753748979504,"frozenset({1584, 2959})",2
0.09064867729414629,"frozenset({1584, 4226})",2
0.10207823085406552,"frozenset({1584, 4993})",2
0.08506280525358427,"frozenset({1641, 2762})",2
0.08448989530070611,"frozenset({1673, 2959})",2
0.08102379008579326,"frozenset({1729, 2959})",2
0.08576461994586002,"frozenset({1923, 1732})",2
0.10041679199071886,"frozenset({1961, 1732})",2
0.0872255403256993,"frozenset({1968, 1732})",2
0.1346195161775448,"frozenset({1732, 2028})",2
0.08226986923330326,"frozenset({2115, 1732})",2
0.09534653890774718,"frozenset({2291, 1732})",2
0.11214712327589911,"frozenset({1732, 2502})",2
0.13973273750698234,"frozenset({2762, 1732})",2
0.08155373179220556,"frozenset({1732, 2791})",2
0.17993669345020696,"frozenset({1732, 2959})",2
0.1161288474484023,"frozenset({4011, 1732})",2
0.1512768730574772,"frozenset({4226, 1732})",2
0.1458055830074908,"frozenset({4993, 1732})",2
0.09975794554490898,"frozenset({4995, 1732})",2
0.08279981093971556,"frozenset({6016, 1732})",2
0.08692476260043827,"frozenset({8874, 1732})",2
0.09014738108537791,"frozenset({8961, 1732})",2
0.08491957776536473,"frozenset({1732, 44191})",2
0.0990704536014552,"frozenset({1961, 1923})",2
0.08605107492229909,"frozenset({1968, 1923})",2
0.1262263853678798,"frozenset({1923, 2028})",2
0.08027900714705166,"frozenset({2115, 1923})",2
0.08755496354860424,"frozenset({1923, 2502})",2
0.13711167447256478,"frozenset({2762, 1923})",2
0.12664174508371648,"frozenset({1923, 2959})",2
0.10663286497944685,"frozenset({4226, 1923})",2
0.11251951474526992,"frozenset({4993, 1923})",2
0.08242741947034475,"frozenset({4995, 1923})",2
0.08347298013434738,"frozenset({1961, 1954})",2
0.10600266403128088,"frozenset({1954, 2028})",2
0.09722281900342314,"frozenset({1954, 2762})",2
0.09097810051705123,"frozenset({1954, 2959})",2
0.08570732895057219,"frozenset({4993, 1954})",2
0.10583079104541744,"frozenset({1968, 1961})",2
0.1620905484180524,"frozenset({1961, 2028})",2
0.09874103037855025,"frozenset({1961, 2115})",2
0.08917343416548504,"frozenset({1961, 2268})",2
0.10043111473954082,"frozenset({1961, 2291})",2
0.09278276686861743,"frozenset({1961, 2324})",2
0.09298328535212479,"frozenset({1961, 2502})",2
0.17357739297325941,"frozenset({1961, 2762})",2
0.08456150904481588,"frozenset({1961, 2791})",2
0.16077285552643264,"frozenset({1961, 2959})",2
0.09087784127529755,"frozenset({1961, 3114})",2
0.09417207350434695,"frozenset({1961, 4011})",2
0.1411077213938899,"frozenset({1961, 4226})",2
0.1509331270857503,"frozenset({1961, 4993})",2
0.12795943797533624,"frozenset({1961, 4995})",2
0.09596241710709119,"frozenset({8961, 1961})",2
0.11771867256763918,"frozenset({1968, 2028})",2
0.08318652515790831,"frozenset({1968, 2115})",2
0.09066300004296825,"frozenset({1968, 2291})",2
0.09374239103968833,"frozenset({1968, 2502})",2
0.1324138128589639,"frozenset({1968, 2762})",2
0.08364485312021083,"frozenset({1968, 2791})",2
0.12997894555923173,"frozenset({1968, 2959})",2
0.08171128202924706,"frozenset({1968, 3114})",2
0.10657557398415904,"frozenset({1968, 4226})",2
0.116529884415417,"frozenset({1968, 4993})",2
0.08395995359429381,"frozenset({1968, 4995})",2
0.08100946733697131,"frozenset({2028, 1997})",2
0.09133616923760007,"frozenset({2762, 1997})",2
0.08606539767112104,"frozenset({1997, 2959})",2
0.132070066887237,"frozenset({2115, 2028})",2
0.10754952090405191,"frozenset({2268, 2028})",2
0.11436714934330197,"frozenset({2291, 2028})",2
0.11592832896489494,"frozenset({2324, 2028})",2
0.09806786118391841,"frozenset({2355, 2028})",2
0.12668471333018233,"frozenset({2028, 2502})",2
0.24042166172531831,"frozenset({2762, 2028})",2
0.10744926166229823,"frozenset({2028, 2791})",2
0.23297383233790228,"frozenset({2028, 2959})",2
0.08433234506366462,"frozenset({3052, 2028})",2
0.12923416262049012,"frozenset({3114, 2028})",2
0.09663558630172303,"frozenset({2028, 3527})",2
0.13695412423552328,"frozenset({4011, 2028})",2
0.19012016786261618,"frozenset({4226, 2028})",2
0.22045574986751457,"frozenset({4993, 2028})",2
0.15504375599765108,"frozenset({4995, 2028})",2
0.0908635185264756,"frozenset({6016, 2028})",2
0.08448989530070611,"frozenset({8368, 2028})",2
0.10883856829802775,"frozenset({8665, 2028})",2
0.08938827539781435,"frozenset({8874, 2028})",2
0.1296781678339707,"frozenset({8961, 2028})",2
0.08398859909193772,"frozenset({30707, 2028})",2
0.10730603417407869,"frozenset({2028, 44191})",2
0.0818831550151105,"frozenset({46578, 2028})",2
0.09705094601755969,"frozenset({48780, 2028})",2
0.081725604778069,"frozenset({2115, 2291})",2
0.08248471046563256,"frozenset({2115, 2502})",2
0.1350491986422034,"frozenset({2762, 2115})",2
0.13227058537074435,"frozenset({2115, 2959})",2
0.08560706970881851,"frozenset({3114, 2115})",2
0.0804222346352712,"frozenset({2115, 4011})",2
0.10832294934043742,"frozenset({4226, 2115})",2
0.1415803721050144,"frozenset({4993, 2115})",2
0.0886291697102508,"frozenset({2115, 4995})",2
0.08930233890488262,"frozenset({8961, 2115})",2
0.1045703891490855,"frozenset({2762, 2268})",2
0.08570732895057219,"frozenset({2268, 2959})",2
0.08258496970738624,"frozenset({4993, 2268})",2
0.08460447729128175,"frozenset({2291, 2502})",2
0.13923144129821396,"frozenset({2762, 2291})",2
0.14626391096979333,"frozenset({2291, 2959})",2
0.0808232716022859,"frozenset({3114, 2291})",2
0.08019307065411994,"frozenset({2291, 4011})",2
0.1210988412896203,"frozenset({4226, 2291})",2
0.13323020954181528,"frozenset({4993, 2291})",2
0.09202366118105387,"frozenset({2291, 4995})",2
0.08451854079835001,"frozenset({8961, 2291})",2
0.12801672897062405,"frozenset({2762, 2324})",2
0.1251378564574113,"frozenset({2324, 2959})",2
0.11314971569343589,"frozenset({4226, 2324})",2
0.11492573654735817,"frozenset({4993, 2324})",2
0.09530357066128131,"frozenset({4995, 2324})",2
0.11008464744553775,"frozenset({2762, 2355})",2
0.09410045976023719,"frozenset({2355, 2959})",2
0.10431257967029033,"frozenset({3114, 2355})",2
0.10081782895773357,"frozenset({4993, 2355})",2
0.13895930907059684,"frozenset({2762, 2502})",2
0.08133889055987625,"frozenset({2502, 2791})",2
0.16307881808676722,"frozenset({2502, 2959})",2
0.08176857302453487,"frozenset({3114, 2502})",2
0.09927097208496255,"frozenset({4011, 2502})",2
0.1348343574098741,"frozenset({4226, 2502})",2
0.13957518726994084,"frozenset({4993, 2502})",2
0.09682178203640843,"frozenset({4995, 2502})",2
0.09530357066128131,"frozenset({8961, 2502})",2
0.11150259957891119,"frozenset({2762, 2791})",2
0.2609031925407124,"frozenset({2762, 2959})",2
0.09758088772397198,"frozenset({2762, 3052})",2
0.08504848250476231,"frozenset({3081, 2762})",2
0.1442873716323637,"frozenset({2762, 3114})",2
0.08141050430398603,"frozenset({2762, 3175})",2
0.09435826923903236,"frozenset({2762, 3527})",2
0.14335639295893668,"frozenset({2762, 4011})",2
0.22064194560219996,"frozenset({2762, 4226})",2
0.24632263423996334,"frozenset({4993, 2762})",2
0.1744940488978645,"frozenset({2762, 4995})",2
0.09324109483091995,"frozenset({6016, 2762})",2
0.10372534696859022,"frozenset({8368, 2762})",2
0.11094401237485499,"frozenset({8665, 2762})",2
0.09753791947750612,"frozenset({8874, 2762})",2
0.1502456351422965,"frozenset({8961, 2762})",2
0.08721121757687736,"frozenset({2762, 30707})",2
0.11764705882352941,"frozenset({2762, 44191})",2
0.0947163379595812,"frozenset({46578, 2762})",2
0.10674744697002249,"frozenset({2762, 48780})",2
0.08370214411549864,"frozenset({2762, 68954})",2
0.10434122516793423,"frozenset({2959, 2791})",2
0.09256792563628811,"frozenset({4226, 2791})",2
0.0983543161603575,"frozenset({4993, 2791})",2
0.11130208109540383,"frozenset({3052, 2959})",2
0.08553545596470875,"frozenset({3081, 2959})",2
0.13000759105687565,"frozenset({3114, 2959})",2
0.09609132184648878,"frozenset({2959, 3527})",2
0.19234019393001905,"frozenset({4011, 2959})",2
0.26487059396439366,"frozenset({4226, 2959})",2
0.2745527721680345,"frozenset({4993, 2959})",2
0.1839040948738882,"frozenset({4995, 2959})",2
0.08454718629599393,"frozenset({5902, 2959})",2
0.1310101834744124,"frozenset({6016, 2959})",2
0.10839456308454719,"frozenset({8368, 2959})",2
0.1242068777839843,"frozenset({8665, 2959})",2
0.13131096119967345,"frozenset({8874, 2959})",2
0.1630215270914794,"frozenset({8961, 2959})",2
0.0987267076297283,"frozenset({30707, 2959})",2
0.0853349374812014,"frozenset({33166, 2959})",2
0.15812314699437116,"frozenset({44191, 2959})",2
0.12141394176370329,"frozenset({46578, 2959})",2
0.13971841475816038,"frozenset({48780, 2959})",2
0.10644666924476145,"frozenset({68954, 2959})",2
0.08878671994729229,"frozenset({4226, 3052})",2
0.0976381787192598,"frozenset({4993, 3052})",2
0.08208367349861785,"frozenset({4993, 3081})",2
0.11236196450822841,"frozenset({3114, 4226})",2
0.13920279580057004,"frozenset({4993, 3114})",2
0.08890130193786791,"frozenset({3114, 4995})",2
0.1104140706684427,"frozenset({8961, 3114})",2
0.0963634540741059,"frozenset({4993, 3527})",2
0.16108795600051562,"frozenset({4226, 4011})",2
0.161589252209284,"frozenset({4993, 4011})",2
0.11336455692576519,"frozenset({4995, 4011})",2
0.08692476260043827,"frozenset({6016, 4011})",2
0.0833727208925937,"frozenset({8665, 4011})",2
0.08766954553917988,"frozenset({8874, 4011})",2
0.09755224222632808,"frozenset({8961, 4011})",2
0.09816812042567209,"frozenset({4011, 44191})",2
0.08980363511365101,"frozenset({4011, 48780})",2
0.23546599063292228,"frozenset({4993, 4226})",2
0.1672467379939558,"frozenset({4226, 4995})",2
0.08539222847648921,"frozenset({4226, 5902})",2
0.11803377304172216,"frozenset({6016, 4226})",2
0.08966040762543147,"frozenset({8368, 4226})",2
0.10750655265758605,"frozenset({8665, 4226})",2
0.10873830905627407,"frozenset({8874, 4226})",2
0.14358555694008796,"frozenset({8961, 4226})",2
0.08904452942608745,"frozenset({4226, 30707})",2
0.12764433750125323,"frozenset({4226, 44191})",2
0.10439851616322204,"frozenset({46578, 4226})",2
0.12250247067417179,"frozenset({4226, 48780})",2
0.08762657729271402,"frozenset({68954, 4226})",2
0.18566579297898853,"frozenset({4993, 4995})",2
0.10830862659161546,"frozenset({6016, 4993})",2
0.13410389721995444,"frozenset({8368, 4993})",2
0.130823987739727,"frozenset({8665, 4993})",2
0.12138529626605939,"frozenset({4993, 8874})",2
0.1795786247296581,"frozenset({8961, 4993})",2
0.09057706355003653,"frozenset({4993, 30707})",2
0.1478537360890302,"frozenset({4993, 44191})",2
0.10510033085549779,"frozenset({4993, 46578})",2
0.12751543276185565,"frozenset({4993, 48780})",2
0.10597401853363697,"frozenset({4993, 68954})",2
0.08310058866497658,"frozenset({8368, 4995})",2
0.0965782953064352,"frozenset({8665, 4995})",2
0.11642962517366333,"frozenset({8961, 4995})",2
0.08103811283461522,"frozenset({4995, 30707})",2
0.10365373322448045,"frozenset({4995, 44191})",2
0.08363053037138887,"frozenset({46578, 4995})",2
0.09642074506939372,"frozenset({4995, 48780})",2
0.10007304601899196,"frozenset({8368, 8961})",2
0.09706526876638165,"frozenset({8665, 8961})",2
0.08305762041851072,"frozenset({8665, 44191})",2
0.09109268250762687,"frozenset({8961, 8874})",2
0.08364485312021083,"frozenset({8874, 44191})",2
0.1038256062103439,"frozenset({8961, 44191})",2
0.08219825548919349,"frozenset({8961, 46578})",2
0.08914478866784113,"frozenset({8961, 48780})",2
0.09037654506652917,"frozenset({8961, 68954})",2
0.0805797848723127,"frozenset({46578, 44191})",2
0.10289462753691689,"frozenset({48780, 44191})",2
0.0800498431659004,"frozenset({318, 150, 6})",3
0.0983543161603575,"frozenset({296, 293, 6})",3
0.09076325928472193,"frozenset({318, 293, 6})",3
0.13277188157951275,"frozenset({318, 296, 6})",3
0.10368237872212435,"frozenset({296, 6, 527})",3
0.0844326043054183,"frozenset({296, 541, 6})",3
0.10681906071413226,"frozenset({608, 296, 6})",3
0.10551569057133445,"frozenset({296, 858, 6})",3
0.09960039530786749,"frozenset({296, 1213, 6})",3
0.0805797848723127,"frozenset({296, 1265, 6})",3
0.09597673985591315,"frozenset({296, 2028, 6})",3
0.09070596828943411,"frozenset({296, 2762, 6})",3
0.10222145834228505,"frozenset({296, 6, 2959})",3
0.08696773084690414,"frozenset({296, 4226, 6})",3
0.08384537160371819,"frozenset({296, 4993, 6})",3
0.10199229436113379,"frozenset({318, 6, 527})",3
0.09682178203640843,"frozenset({608, 318, 6})",3
0.0987553531273722,"frozenset({318, 858, 6})",3
0.09253928013864421,"frozenset({318, 1213, 6})",3
0.09271115312450766,"frozenset({318, 2028, 6})",3
0.0877268365344677,"frozenset({318, 2762, 6})",3
0.09511737492659592,"frozenset({318, 6, 2959})",3
0.08252767871209843,"frozenset({318, 4226, 6})",3
0.08083759435110786,"frozenset({318, 4993, 6})",3
0.0800498431659004,"frozenset({858, 6, 527})",3
0.08560706970881851,"frozenset({608, 858, 6})",3
0.08019307065411994,"frozenset({608, 1213, 6})",3
0.09004712184362423,"frozenset({858, 1213, 6})",3
0.08310058866497658,"frozenset({858, 2028, 6})",3
0.08414614932897922,"frozenset({858, 6, 2959})",3
0.0835589166272791,"frozenset({2028, 6, 2959})",3
0.08105243558343718,"frozenset({2762, 6, 2959})",3
0.08234148297741302,"frozenset({4226, 6, 2959})",3
0.11625775218779988,"frozenset({296, 16, 318})",3
0.09178017445108065,"frozenset({296, 16, 527})",3
0.09650668156232545,"frozenset({608, 16, 296})",3
0.09634913132528394,"frozenset({296, 16, 858})",3
0.09889858061559174,"frozenset({296, 16, 1213})",3
0.08231283747976911,"frozenset({296, 16, 2028})",3
0.09076325928472193,"frozenset({296, 16, 2959})",3
0.08881536544493619,"frozenset({16, 318, 527})",3
0.08728283132098712,"frozenset({608, 16, 318})",3
0.08890130193786791,"frozenset({16, 858, 318})",3
0.09145075122817571,"frozenset({16, 1213, 318})",3
0.0839313080966499,"frozenset({16, 318, 2959})",3
0.0802360389005858,"frozenset({608, 16, 1213})",3
0.08988957160658273,"frozenset({16, 858, 1213})",3
0.09841160715564531,"frozenset({296, 21, 318})",3
0.08159670003867142,"frozenset({296, 21, 527})",3
0.08668127587046506,"frozenset({608, 296, 21})",3
0.096334808576462,"frozenset({296, 25, 318})",3
0.08317220240908635,"frozenset({296, 25, 527})",3
0.0897176986207193,"frozenset({608, 25, 296})",3
0.08072301236053224,"frozenset({25, 318, 527})",3
0.08100946733697131,"frozenset({608, 25, 318})",3
0.0844326043054183,"frozenset({318, 161, 150})",3
0.08473338203067933,"frozenset({318, 165, 150})",3
0.09960039530786749,"frozenset({296, 293, 150})",3
0.09971497729844311,"frozenset({318, 293, 150})",3
0.19076469155960413,"frozenset({318, 296, 150})",3
0.10565891805955399,"frozenset({296, 364, 150})",3
0.09514602042423982,"frozenset({296, 380, 150})",3
0.1547859465188559,"frozenset({296, 150, 527})",3
0.10194932611466792,"frozenset({296, 541, 150})",3
0.09673584554347671,"frozenset({296, 588, 150})",3
0.11270571047995531,"frozenset({296, 590, 150})",3
0.09485956544780075,"frozenset({592, 296, 150})",3
0.1372262564631404,"frozenset({608, 296, 150})",3
0.12403500479812085,"frozenset({296, 858, 150})",3
0.1043841934144001,"frozenset({296, 1213, 150})",3
0.11101562611896475,"frozenset({296, 1265, 150})",3
0.09743766023575244,"frozenset({296, 1580, 150})",3
0.09659261805525717,"frozenset({296, 1961, 150})",3
0.12929145361577793,"frozenset({296, 2028, 150})",3
0.12403500479812085,"frozenset({296, 2762, 150})",3
0.12294647588765235,"frozenset({296, 150, 2959})",3
0.10439851616322204,"frozenset({296, 4226, 150})",3
0.11273435597759922,"frozenset({296, 4993, 150})",3
0.08633752989873816,"frozenset({296, 4995, 150})",3
0.12407797304458672,"frozenset({318, 364, 150})",3
0.1056875635571979,"frozenset({318, 380, 150})",3
0.08799896876208482,"frozenset({318, 500, 150})",3
0.09000415359715837,"frozenset({318, 508, 150})",3
0.178375513828614,"frozenset({318, 150, 527})",3
0.1016485483894069,"frozenset({318, 541, 150})",3
0.11287758346581876,"frozenset({318, 588, 150})",3
0.1325713630960054,"frozenset({318, 590, 150})",3
0.0992852948337845,"frozenset({318, 592, 150})",3
0.09338432231913948,"frozenset({318, 595, 150})",3
0.13754135693722339,"frozenset({318, 608, 150})",3
0.12854667067703635,"frozenset({318, 858, 150})",3
0.10391154270327561,"frozenset({318, 1213, 150})",3
0.09189475644165629,"frozenset({318, 1246, 150})",3
0.08504848250476231,"frozenset({318, 1259, 150})",3
0.1223449204371303,"frozenset({318, 1265, 150})",3
0.08473338203067933,"frozenset({318, 1387, 150})",3
0.10588808204070525,"frozenset({318, 1580, 150})",3
0.1079219123734227,"frozenset({318, 1961, 150})",3
0.14259728727137314,"frozenset({318, 2028, 150})",3
0.0800211976682565,"frozenset({318, 2115, 150})",3
0.13695412423552328,"frozenset({318, 2762, 150})",3
0.12363396783110614,"frozenset({318, 150, 2959})",3
0.10873830905627407,"frozenset({318, 4226, 150})",3
0.12374854982168178,"frozenset({318, 4993, 150})",3
0.09826837966742577,"frozenset({318, 4995, 150})",3
0.08344433463670348,"frozenset({318, 8961, 150})",3
0.10216416734699724,"frozenset({364, 150, 527})",3
0.10618885976596629,"frozenset({364, 588, 150})",3
0.08473338203067933,"frozenset({590, 364, 150})",3
0.09292599435683696,"frozenset({595, 364, 150})",3
0.08162534553631533,"frozenset({364, 150, 2028})",3
0.08403156733840358,"frozenset({2762, 364, 150})",3
0.08105243558343718,"frozenset({4993, 364, 150})",3
0.08430369956602071,"frozenset({380, 150, 527})",3
0.08235580572623498,"frozenset({508, 150, 527})",3
0.08620862515934058,"frozenset({541, 150, 527})",3
0.09199501568340997,"frozenset({588, 150, 527})",3
0.11458199057563127,"frozenset({590, 150, 527})",3
0.11711711711711711,"frozenset({608, 150, 527})",3
0.1100703246967158,"frozenset({858, 150, 527})",3
0.0866383076239992,"frozenset({1213, 150, 527})",3
0.09789598819805496,"frozenset({1265, 150, 527})",3
0.08420344032426703,"frozenset({1580, 150, 527})",3
0.09062003179650238,"frozenset({1961, 150, 527})",3
0.12049728583909824,"frozenset({2028, 150, 527})",3
0.11107291711425257,"frozenset({2762, 150, 527})",3
0.09624887208353027,"frozenset({527, 150, 2959})",3
0.08603675217347713,"frozenset({4226, 150, 527})",3
0.09799624743980864,"frozenset({4993, 150, 527})",3
0.08211231899626176,"frozenset({608, 541, 150})",3
0.08420344032426703,"frozenset({858, 541, 150})",3
0.08269955169796188,"frozenset({2028, 541, 150})",3
0.08168263653160314,"frozenset({2762, 541, 150})",3
0.09282573511508328,"frozenset({595, 588, 150})",3
0.0815107635457397,"frozenset({608, 590, 150})",3
0.08125295406694452,"frozenset({590, 2028, 150})",3
0.10097537919477506,"frozenset({608, 858, 150})",3
0.08646643463813575,"frozenset({608, 1213, 150})",3
0.09228147065984904,"frozenset({608, 1265, 150})",3
0.10020195075838954,"frozenset({608, 2028, 150})",3
0.09541815265185695,"frozenset({608, 2762, 150})",3
0.08597946117818932,"frozenset({608, 150, 2959})",3
0.08050817112820292,"frozenset({608, 4993, 150})",3
0.09407181426259327,"frozenset({858, 1213, 150})",3
0.09004712184362423,"frozenset({1265, 858, 150})",3
0.08228419198212521,"frozenset({1961, 858, 150})",3
0.10651828298887123,"frozenset({858, 2028, 150})",3
0.1001876280095676,"frozenset({2762, 858, 150})",3
0.09311219009152237,"frozenset({858, 150, 2959})",3
0.08385969435254013,"frozenset({4226, 858, 150})",3
0.0913934602328879,"frozenset({4993, 858, 150})",3
0.08851458771967516,"frozenset({2028, 1213, 150})",3
0.08050817112820292,"frozenset({2762, 1213, 150})",3
0.08560706970881851,"frozenset({1265, 1580, 150})",3
0.08100946733697131,"frozenset({1265, 1961, 150})",3
0.09958607255904553,"frozenset({1265, 2028, 150})",3
0.1007748607112677,"frozenset({1265, 2762, 150})",3
0.0880705825061946,"frozenset({1265, 150, 2959})",3
0.09006144459244618,"frozenset({1265, 4993, 150})",3
0.0943439464902104,"frozenset({1580, 150, 2028})",3
0.09559002563772039,"frozenset({2762, 1580, 150})",3
0.08136753605752016,"frozenset({1580, 150, 2959})",3
0.08980363511365101,"frozenset({4993, 1580, 150})",3
0.09438691473667626,"frozenset({1961, 2028, 150})",3
0.09394290952319569,"frozenset({1961, 2762, 150})",3
0.08139618155516407,"frozenset({1961, 4993, 150})",3
0.12191523797247168,"frozenset({2762, 2028, 150})",3
0.10866669531216432,"frozenset({2028, 150, 2959})",3
0.09263953938039789,"frozenset({4226, 2028, 150})",3
0.10936851000444005,"frozenset({4993, 2028, 150})",3
0.08606539767112104,"frozenset({4995, 2028, 150})",3
0.10961199673441327,"frozenset({2762, 150, 2959})",3
